use_case,variant,db_label,n,run_id,phase,elapsed_ms,heap_b,comm_bytes,rounds,correct,param_profile
UC4,std,DB2,100000,15,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,15,encrypt,93.286,26251768,0,0,false,full
UC4,std,DB2,100000,15,eval,1825.029,38766904,0,0,false,full
UC4,std,DB2,100000,15,decrypt,8.714,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,15,setup,196.867,62172384,0,0,false,full
UC4,label_compact,DB2,100000,15,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,15,encrypt,108.519,50932008,0,0,false,full
UC4,label_compact,DB2,100000,15,eval,1706.499,84156416,0,0,false,full
UC4,label_compact,DB2,100000,15,decrypt,103.256,34141056,45088768,1,true,full
UC4,std,DB2,100000,16,setup,230.243,54545384,0,0,false,full
UC4,std,DB2,100000,16,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,16,encrypt,92.171,26251768,0,0,false,full
UC4,std,DB2,100000,16,eval,1828.548,38766904,0,0,false,full
UC4,std,DB2,100000,16,decrypt,8.668,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,16,setup,193.779,56915808,0,0,false,full
UC4,label_compact,DB2,100000,16,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,16,encrypt,107.029,50932056,0,0,false,full
UC4,label_compact,DB2,100000,16,eval,1672.509,125280088,0,0,false,full
UC4,label_compact,DB2,100000,16,decrypt,101.825,-14935616,45088768,1,true,full
UC4,std,DB2,100000,17,setup,232.185,65319072,0,0,false,full
UC4,std,DB2,100000,17,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,17,encrypt,89.713,26251768,0,0,false,full
UC4,std,DB2,100000,17,eval,1830.145,39820472,0,0,false,full
UC4,std,DB2,100000,17,decrypt,9.292,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,17,setup,202.103,66893120,0,0,false,full
UC4,label_compact,DB2,100000,17,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,17,encrypt,108.581,50931880,0,0,false,full
UC4,label_compact,DB2,100000,17,eval,1663.980,63396728,0,0,false,full
UC4,label_compact,DB2,100000,17,decrypt,104.272,-19135704,45088768,1,true,full
UC4,std,DB2,100000,18,setup,227.956,73718640,0,0,false,full
UC4,std,DB2,100000,18,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,18,encrypt,93.306,26251768,0,0,false,full
UC4,std,DB2,100000,18,eval,1829.508,38766904,0,0,false,full
UC4,std,DB2,100000,18,decrypt,8.746,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,18,setup,198.504,51662864,0,0,false,full
UC4,label_compact,DB2,100000,18,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,18,encrypt,107.965,50931768,0,0,false,full
UC4,label_compact,DB2,100000,18,eval,1664.532,125281000,0,0,false,full
