use_case,variant,db_label,n,run_id,phase,elapsed_ms,heap_b,comm_bytes,rounds,correct,param_profile
UC2,std_modsw,DB2,100000,6,decrypt,7.017,25982152,1048576,1,true,full
UC2,label,DB2,100000,6,setup,228.913,54281376,0,0,false,full
UC2,label,DB2,100000,6,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,6,encrypt,107.131,50931448,0,0,false,full
UC2,label,DB2,100000,6,eval,605.474,40449768,0,0,false,full
UC2,label,DB2,100000,6,decrypt,4.049,2893720,1048576,1,true,full
UC2,std,DB2,100000,7,setup,229.868,65319008,0,0,false,full
UC2,std,DB2,100000,7,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,7,encrypt,89.178,26251768,0,0,false,full
UC2,std,DB2,100000,7,eval,486.220,84065416,0,0,false,full
UC2,std,DB2,100000,7,decrypt,3.960,5910136,2097152,1,true,full
UC2,std_modsw,DB2,100000,7,setup,226.160,59798968,0,0,false,full
UC2,std_modsw,DB2,100000,7,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB2,100000,7,encrypt,89.047,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,7,eval,486.509,84065416,0,0,false,full
UC2,std_modsw,DB2,100000,7,decrypt,5.740,25996984,1048576,1,true,full
UC2,label,DB2,100000,7,setup,233.398,75425560,0,0,false,full
UC2,label,DB2,100000,7,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,7,encrypt,113.365,50931368,0,0,false,full
UC2,label,DB2,100000,7,eval,599.655,61209024,0,0,false,full
UC2,label,DB2,100000,7,decrypt,3.291,2893720,1048576,1,true,full
UC2,std,DB2,100000,8,setup,224.590,65319072,0,0,false,full
UC2,std,DB2,100000,8,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,8,encrypt,88.862,26251768,0,0,false,full
UC2,std,DB2,100000,8,eval,485.754,84065416,0,0,false,full
UC2,std,DB2,100000,8,decrypt,4.080,5910136,2097152,1,true,full
UC2,std_modsw,DB2,100000,8,setup,224.627,65318960,0,0,false,full
UC2,std_modsw,DB2,100000,8,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB2,100000,8,encrypt,89.504,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,8,eval,491.662,85118968,0,0,false,full
UC2,std_modsw,DB2,100000,8,decrypt,6.981,25982152,1048576,1,true,full
UC2,label,DB2,100000,8,setup,234.001,65319184,0,0,false,full
UC2,label,DB2,100000,8,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,8,encrypt,109.416,47181904,0,0,false,full
UC2,label,DB2,100000,8,eval,599.306,61209120,0,0,false,full
UC2,label,DB2,100000,8,decrypt,3.516,2893720,1048576,1,true,full
UC2,std,DB2,100000,9,setup,223.712,65319184,0,0,false,full
UC2,std,DB2,100000,9,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,9,encrypt,88.656,26251768,0,0,false,full
UC2,std,DB2,100000,9,eval,485.071,84065416,0,0,false,full
UC2,std,DB2,100000,9,decrypt,3.592,5910136,2097152,1,true,full
UC2,std_modsw,DB2,100000,9,setup,224.884,65319184,0,0,false,full
UC2,std_modsw,DB2,100000,9,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB2,100000,9,encrypt,88.820,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,9,eval,485.287,85118968,0,0,false,full
UC2,std_modsw,DB2,100000,9,decrypt,5.766,25982152,1048576,1,true,full
UC2,label,DB2,100000,9,setup,232.039,54281104,0,0,false,full
UC2,label,DB2,100000,9,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,9,encrypt,109.134,50931576,0,0,false,full
UC2,label,DB2,100000,9,eval,608.941,61197456,0,0,false,full
UC2,label,DB2,100000,9,decrypt,3.491,2893720,1048576,1,true,full
UC2,std,DB2,100000,10,setup,223.978,65318960,0,0,false,full
UC2,std,DB2,100000,10,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,10,encrypt,91.366,26251768,0,0,false,full
UC2,std,DB2,100000,10,eval,490.008,85118968,0,0,false,full
UC2,std,DB2,100000,10,decrypt,5.359,1185728,2097152,1,true,full
UC2,std_modsw,DB2,100000,10,setup,233.490,54280896,0,0,false,full
UC2,std_modsw,DB2,100000,10,precomp,0.001,0,0,0,false,full
UC2,std_modsw,DB2,100000,10,encrypt,89.970,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,10,eval,485.654,84065416,0,0,false,full
UC2,std_modsw,DB2,100000,10,decrypt,5.946,25982240,1048576,1,true,full
UC2,label,DB2,100000,10,setup,226.615,65318960,0,0,false,full
UC2,label,DB2,100000,10,precomp,0.001,0,0,0,false,full
UC2,label,DB2,100000,10,encrypt,111.745,47120912,0,0,false,full
UC2,label,DB2,100000,10,eval,590.720,81573568,0,0,false,full
UC2,label,DB2,100000,10,decrypt,3.326,2893848,1048576,1,true,full
UC2,std,DB2,100000,11,setup,222.620,64786944,0,0,false,full
UC2,std,DB2,100000,11,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,11,encrypt,89.454,26251768,0,0,false,full
UC2,std,DB2,100000,11,eval,485.948,85118968,0,0,false,full
UC2,std,DB2,100000,11,decrypt,5.296,1185728,2097152,1,true,full
UC2,std_modsw,DB2,100000,11,setup,227.084,60063232,0,0,false,full
UC2,std_modsw,DB2,100000,11,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB2,100000,11,encrypt,90.915,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,11,eval,488.362,84065416,0,0,false,full
UC2,std_modsw,DB2,100000,11,decrypt,6.550,25988856,1048576,1,true,full
UC2,label,DB2,100000,11,setup,232.827,65184208,0,0,false,full
UC2,label,DB2,100000,11,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,11,encrypt,110.877,46991936,0,0,false,full
UC2,label,DB2,100000,11,eval,594.930,40449432,0,0,false,full
UC2,label,DB2,100000,11,decrypt,3.432,2893720,1048576,1,true,full
UC2,std,DB2,100000,12,setup,224.811,65319184,0,0,false,full
UC2,std,DB2,100000,12,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,12,encrypt,91.150,26251768,0,0,false,full
UC2,std,DB2,100000,12,eval,486.970,84065416,0,0,false,full
UC2,std,DB2,100000,12,decrypt,3.598,5910136,2097152,1,true,full
UC2,std_modsw,DB2,100000,12,setup,223.521,60066096,0,0,false,full
UC2,std_modsw,DB2,100000,12,precomp,0.001,0,0,0,false,full
UC2,std_modsw,DB2,100000,12,encrypt,88.585,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,12,eval,484.347,84065416,0,0,false,full
UC2,std_modsw,DB2,100000,12,decrypt,6.840,24932984,1048576,1,true,full
UC2,label,DB2,100000,12,setup,231.276,54281264,0,0,false,full
UC2,label,DB2,100000,12,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,12,encrypt,109.212,50931224,0,0,false,full
UC2,label,DB2,100000,12,eval,608.582,102321464,0,0,false,full
UC2,label,DB2,100000,12,decrypt,3.912,2893720,1048576,1,true,full
UC2,std,DB2,100000,13,setup,225.188,65319184,0,0,false,full
UC2,std,DB2,100000,13,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,13,encrypt,90.481,26251768,0,0,false,full
UC2,std,DB2,100000,13,eval,486.586,84065464,0,0,false,full
UC2,std,DB2,100000,13,decrypt,3.729,5910136,2097152,1,true,full
UC2,std_modsw,DB2,100000,13,setup,235.133,54281104,0,0,false,full
UC2,std_modsw,DB2,100000,13,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB2,100000,13,encrypt,89.401,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,13,eval,488.575,84065416,0,0,false,full
UC2,std_modsw,DB2,100000,13,decrypt,6.551,25982152,1048576,1,true,full
UC2,label,DB2,100000,13,setup,232.146,54281376,0,0,false,full
UC2,label,DB2,100000,13,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,13,encrypt,107.607,50931368,0,0,false,full
UC2,label,DB2,100000,13,eval,606.147,20085976,0,0,false,full
UC2,label,DB2,100000,13,decrypt,4.034,2893720,1048576,1,true,full
UC2,std,DB2,100000,14,setup,232.655,65318976,0,0,false,full
UC2,std,DB2,100000,14,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,14,encrypt,89.087,26251768,0,0,false,full
UC2,std,DB2,100000,14,eval,488.835,85118968,0,0,false,full
UC2,std,DB2,100000,14,decrypt,4.287,5910136,2097152,1,true,full
UC2,std_modsw,DB2,100000,14,setup,229.089,54281216,0,0,false,full
UC2,std_modsw,DB2,100000,14,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB2,100000,14,encrypt,90.452,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,14,eval,486.786,84065592,0,0,false,full
UC2,std_modsw,DB2,100000,14,decrypt,5.927,25982128,1048576,1,true,full
UC2,label,DB2,100000,14,setup,230.262,70039824,0,0,false,full
UC2,label,DB2,100000,14,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,14,encrypt,108.991,47181456,0,0,false,full
UC2,label,DB2,100000,14,eval,600.693,20085800,0,0,false,full
UC2,label,DB2,100000,14,decrypt,3.347,2893720,1048576,1,true,full
UC2,std,DB2,100000,15,setup,229.531,65318960,0,0,false,full
UC2,std,DB2,100000,15,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,15,encrypt,89.048,26251768,0,0,false,full
UC2,std,DB2,100000,15,eval,486.207,85118968,0,0,false,full
UC2,std,DB2,100000,15,decrypt,3.857,1185728,2097152,1,true,full
UC2,std_modsw,DB2,100000,15,setup,225.649,60066320,0,0,false,full
UC2,std_modsw,DB2,100000,15,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB2,100000,15,encrypt,92.744,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,15,eval,489.616,85118968,0,0,false,full
UC2,std_modsw,DB2,100000,15,decrypt,5.614,25982184,1048576,1,true,full
UC2,label,DB2,100000,15,setup,230.512,54281216,0,0,false,full
UC2,label,DB2,100000,15,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,15,encrypt,111.210,50931544,0,0,false,full
UC2,label,DB2,100000,15,eval,608.423,20085752,0,0,false,full
UC2,label,DB2,100000,15,decrypt,2.721,2893720,1048576,1,true,full
UC2,std,DB2,100000,16,setup,230.521,54281440,0,0,false,full
UC2,std,DB2,100000,16,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,16,encrypt,90.750,26251768,0,0,false,full
UC2,std,DB2,100000,16,eval,486.838,84065368,0,0,false,full
UC2,std,DB2,100000,16,decrypt,4.418,1185728,2097152,1,true,full
UC2,std_modsw,DB2,100000,16,setup,224.163,65319072,0,0,false,full
UC2,std_modsw,DB2,100000,16,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB2,100000,16,encrypt,89.059,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,16,eval,486.085,85119160,0,0,false,full
UC2,std_modsw,DB2,100000,16,decrypt,5.779,25996984,1048576,1,true,full
UC2,label,DB2,100000,16,setup,228.095,54281104,0,0,false,full
UC2,label,DB2,100000,16,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,16,encrypt,110.298,47203520,0,0,false,full
UC2,label,DB2,100000,16,eval,615.836,53846752,0,0,false,full
UC2,label,DB2,100000,16,decrypt,2.712,2893736,1048576,1,true,full
UC2,std,DB2,100000,17,setup,224.124,63213040,0,0,false,full
UC2,std,DB2,100000,17,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,17,encrypt,89.918,26251768,0,0,false,full
UC2,std,DB2,100000,17,eval,488.984,85119032,0,0,false,full
UC2,std,DB2,100000,17,decrypt,3.996,1185840,2097152,1,true,full
UC2,std_modsw,DB2,100000,17,setup,227.243,65318960,0,0,false,full
UC2,std_modsw,DB2,100000,17,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB2,100000,17,encrypt,88.928,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,17,eval,490.236,85118968,0,0,false,full
UC2,std_modsw,DB2,100000,17,decrypt,6.752,25997000,1048576,1,true,full
UC2,label,DB2,100000,17,setup,230.414,65318960,0,0,false,full
UC2,label,DB2,100000,17,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,17,encrypt,110.800,47120688,0,0,false,full
UC2,label,DB2,100000,17,eval,606.006,61209008,0,0,false,full
UC2,label,DB2,100000,17,decrypt,2.640,2893720,1048576,1,true,full
UC2,std,DB2,100000,18,setup,230.295,75557448,0,0,false,full
UC2,std,DB2,100000,18,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,18,encrypt,88.902,26251768,0,0,false,full
UC2,std,DB2,100000,18,eval,487.336,84065432,0,0,false,full
UC2,std,DB2,100000,18,decrypt,4.032,-1177280,2097152,1,true,full
UC2,std_modsw,DB2,100000,18,setup,223.556,65315984,0,0,false,full
UC2,std_modsw,DB2,100000,18,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB2,100000,18,encrypt,89.484,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,18,eval,485.671,84065416,0,0,false,full
UC2,std_modsw,DB2,100000,18,decrypt,6.793,24932984,1048576,1,true,full
UC2,label,DB2,100000,18,setup,234.428,54281104,0,0,false,full
UC2,label,DB2,100000,18,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,18,encrypt,110.911,50931416,0,0,false,full
UC2,label,DB2,100000,18,eval,592.234,81573456,0,0,false,full
UC2,label,DB2,100000,18,decrypt,3.287,2893720,1048576,1,true,full
UC2,std,DB2,100000,19,setup,229.147,57960048,0,0,false,full
UC2,std,DB2,100000,19,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,19,encrypt,89.719,26251768,0,0,false,full
UC2,std,DB2,100000,19,eval,488.342,86172536,0,0,false,full
UC2,std,DB2,100000,19,decrypt,4.369,1185728,2097152,1,true,full
UC2,std_modsw,DB2,100000,19,setup,222.587,59798952,0,0,false,full
UC2,std_modsw,DB2,100000,19,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB2,100000,19,encrypt,89.525,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,19,eval,487.839,85118968,0,0,false,full
UC2,std_modsw,DB2,100000,19,decrypt,5.648,25988968,1048576,1,true,full
UC2,label,DB2,100000,19,setup,227.267,63212800,0,0,false,full
UC2,label,DB2,100000,19,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,19,encrypt,110.742,50931288,0,0,false,full
UC2,label,DB2,100000,19,eval,594.406,70078344,0,0,false,full
UC2,label,DB2,100000,19,decrypt,4.079,1579936,1048576,1,true,full
UC2,std,DB2,100000,20,setup,226.664,75292352,0,0,false,full
UC2,std,DB2,100000,20,precomp,0.000,0,0,0,false,full
UC2,std,DB2,100000,20,encrypt,88.837,26251768,0,0,false,full
UC2,std,DB2,100000,20,eval,488.241,84065416,0,0,false,full
UC2,std,DB2,100000,20,decrypt,3.590,5910136,2097152,1,true,full
UC2,std_modsw,DB2,100000,20,setup,225.594,54281264,0,0,false,full
UC2,std_modsw,DB2,100000,20,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB2,100000,20,encrypt,89.000,26251768,0,0,false,full
UC2,std_modsw,DB2,100000,20,eval,489.276,84065592,0,0,false,full
UC2,std_modsw,DB2,100000,20,decrypt,7.122,25996984,1048576,1,true,full
UC2,label,DB2,100000,20,setup,225.701,65319072,0,0,false,full
UC2,label,DB2,100000,20,precomp,0.000,0,0,0,false,full
UC2,label,DB2,100000,20,encrypt,108.735,50931800,0,0,false,full
UC2,label,DB2,100000,20,eval,596.543,61209840,0,0,false,full
UC2,label,DB2,100000,20,decrypt,3.262,2893720,1048576,1,true,full
UC2,std,DB3,1000000,1,setup,224.780,80545424,0,0,false,full
UC2,std,DB3,1000000,1,precomp,0.000,0,0,0,false,full
UC2,std,DB3,1000000,1,encrypt,782.386,137270512,0,0,false,full
UC2,std,DB3,1000000,1,eval,4202.409,136908248,0,0,false,full
UC2,std,DB3,1000000,1,decrypt,3.591,5910136,2097152,1,true,full
UC2,std_modsw,DB3,1000000,1,setup,216.285,60066096,0,0,false,full
UC2,std_modsw,DB3,1000000,1,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB3,1000000,1,encrypt,782.622,137270304,0,0,false,full
UC2,std_modsw,DB3,1000000,1,eval,4203.711,136908248,0,0,false,full
UC2,std_modsw,DB3,1000000,1,decrypt,5.527,25997000,1048576,1,true,full
UC2,label,DB3,1000000,1,setup,217.640,75292352,0,0,false,full
UC2,label,DB3,1000000,1,precomp,0.000,0,0,0,false,full
UC2,label,DB3,1000000,1,encrypt,939.469,211450168,0,0,false,full
UC2,label,DB3,1000000,1,eval,4874.317,156610736,0,0,false,full
UC2,label,DB3,1000000,1,decrypt,2.520,9719696,1048576,1,true,full
UC2,std,DB3,1000000,2,setup,212.755,54545992,0,0,false,full
UC2,std,DB3,1000000,2,precomp,0.000,0,0,0,false,full
UC2,std,DB3,1000000,2,encrypt,783.544,137270304,0,0,false,full
UC2,std,DB3,1000000,2,eval,4193.150,136908200,0,0,false,full
UC2,std,DB3,1000000,2,decrypt,3.648,5910136,2097152,1,true,full
UC2,std_modsw,DB3,1000000,2,setup,218.221,64786992,0,0,false,full
UC2,std_modsw,DB3,1000000,2,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB3,1000000,2,encrypt,781.575,137270304,0,0,false,full
UC2,std_modsw,DB3,1000000,2,eval,4185.857,136908248,0,0,false,full
UC2,std_modsw,DB3,1000000,2,decrypt,5.618,25997000,1048576,1,true,full
UC2,label,DB3,1000000,2,setup,216.003,70561792,0,0,false,full
UC2,label,DB3,1000000,2,precomp,0.001,0,0,0,false,full
UC2,label,DB3,1000000,2,encrypt,936.254,201210344,0,0,false,full
UC2,label,DB3,1000000,2,eval,4854.105,156611408,0,0,false,full
UC2,label,DB3,1000000,2,decrypt,2.545,9719696,1048576,1,true,full
UC2,std,DB3,1000000,3,setup,217.169,75557432,0,0,false,full
UC2,std,DB3,1000000,3,precomp,0.000,0,0,0,false,full
UC2,std,DB3,1000000,3,encrypt,783.453,137270304,0,0,false,full
UC2,std,DB3,1000000,3,eval,4192.856,136908424,0,0,false,full
UC2,std,DB3,1000000,3,decrypt,3.834,5910136,2097152,1,true,full
UC2,std_modsw,DB3,1000000,3,setup,216.417,54809760,0,0,false,full
UC2,std_modsw,DB3,1000000,3,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB3,1000000,3,encrypt,780.198,137270512,0,0,false,full
UC2,std_modsw,DB3,1000000,3,eval,4192.870,136908200,0,0,false,full
UC2,std_modsw,DB3,1000000,3,decrypt,6.759,25997000,1048576,1,true,full
UC2,label,DB3,1000000,3,setup,216.815,70304376,0,0,false,full
UC2,label,DB3,1000000,3,precomp,0.000,0,0,0,false,full
UC2,label,DB3,1000000,3,encrypt,941.766,201210392,0,0,false,full
UC2,label,DB3,1000000,3,eval,4873.029,115487064,0,0,false,full
UC2,label,DB3,1000000,3,decrypt,2.511,9719696,1048576,1,true,full
UC2,std,DB3,1000000,4,setup,217.195,54813456,0,0,false,full
UC2,std,DB3,1000000,4,precomp,0.000,0,0,0,false,full
UC2,std,DB3,1000000,4,encrypt,782.491,137815008,0,0,false,full
UC2,std,DB3,1000000,4,eval,4191.157,136908296,0,0,false,full
UC2,std,DB3,1000000,4,decrypt,3.593,5910136,2097152,1,true,full
UC2,std_modsw,DB3,1000000,4,setup,215.048,54809760,0,0,false,full
UC2,std_modsw,DB3,1000000,4,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB3,1000000,4,encrypt,785.287,137270304,0,0,false,full
UC2,std_modsw,DB3,1000000,4,eval,4186.242,136908296,0,0,false,full
UC2,std_modsw,DB3,1000000,4,decrypt,5.520,25997000,1048576,1,true,full
UC2,label,DB3,1000000,4,setup,219.457,75557560,0,0,false,full
UC2,label,DB3,1000000,4,precomp,0.000,0,0,0,false,full
UC2,label,DB3,1000000,4,encrypt,937.260,211450088,0,0,false,full
UC2,label,DB3,1000000,4,eval,4862.620,136247504,0,0,false,full
UC2,label,DB3,1000000,4,decrypt,2.521,9719696,1048576,1,true,full
UC2,std,DB3,1000000,5,setup,216.095,80545440,0,0,false,full
UC2,std,DB3,1000000,5,precomp,0.000,0,0,0,false,full
UC2,std,DB3,1000000,5,encrypt,780.899,138901672,0,0,false,full
UC2,std,DB3,1000000,5,eval,4191.938,136908424,0,0,false,full
UC2,std,DB3,1000000,5,decrypt,4.078,5910136,2097152,1,true,full
UC2,std_modsw,DB3,1000000,5,setup,219.549,64919832,0,0,false,full
UC2,std_modsw,DB3,1000000,5,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB3,1000000,5,encrypt,784.670,137270304,0,0,false,full
UC2,std_modsw,DB3,1000000,5,eval,4190.428,136908200,0,0,false,full
UC2,std_modsw,DB3,1000000,5,decrypt,6.108,25997000,1048576,1,true,full
UC2,label,DB3,1000000,5,setup,214.803,64787120,0,0,false,full
UC2,label,DB3,1000000,5,precomp,0.000,0,0,0,false,full
UC2,label,DB3,1000000,5,encrypt,937.335,201211064,0,0,false,full
UC2,label,DB3,1000000,5,eval,4860.188,136249232,0,0,false,full
UC2,label,DB3,1000000,5,decrypt,2.535,9719696,1048576,1,true,full
UC2,std,DB3,1000000,6,setup,220.194,54546104,0,0,false,full
UC2,std,DB3,1000000,6,precomp,0.000,0,0,0,false,full
UC2,std,DB3,1000000,6,encrypt,782.646,137270304,0,0,false,full
UC2,std,DB3,1000000,6,eval,4189.635,136908248,0,0,false,full
UC2,std,DB3,1000000,6,decrypt,3.679,5910136,2097152,1,true,full
UC2,std_modsw,DB3,1000000,6,setup,213.761,70039488,0,0,false,full
UC2,std_modsw,DB3,1000000,6,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB3,1000000,6,encrypt,784.717,137270304,0,0,false,full
UC2,std_modsw,DB3,1000000,6,eval,4190.066,136908200,0,0,false,full
UC2,std_modsw,DB3,1000000,6,decrypt,6.574,25997000,1048576,1,true,full
UC2,label,DB3,1000000,6,setup,215.231,70568240,0,0,false,full
UC2,label,DB3,1000000,6,precomp,0.001,0,0,0,false,full
UC2,label,DB3,1000000,6,encrypt,940.250,211450072,0,0,false,full
UC2,label,DB3,1000000,6,eval,4864.220,115486936,0,0,false,full
UC2,label,DB3,1000000,6,decrypt,2.524,9719696,1048576,1,true,full
UC2,std,DB3,1000000,7,setup,220.169,54809760,0,0,false,full
UC2,std,DB3,1000000,7,precomp,0.000,0,0,0,false,full
UC2,std,DB3,1000000,7,encrypt,780.877,137270304,0,0,false,full
UC2,std,DB3,1000000,7,eval,4193.689,136908248,0,0,false,full
UC2,std,DB3,1000000,7,decrypt,3.635,5910136,2097152,1,true,full
UC2,std_modsw,DB3,1000000,7,setup,218.461,60066096,0,0,false,full
UC2,std_modsw,DB3,1000000,7,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB3,1000000,7,encrypt,781.674,137270304,0,0,false,full
UC2,std_modsw,DB3,1000000,7,eval,4195.236,136908200,0,0,false,full
UC2,std_modsw,DB3,1000000,7,decrypt,5.955,25997000,1048576,1,true,full
UC2,label,DB3,1000000,7,setup,227.608,80545216,0,0,false,full
UC2,label,DB3,1000000,7,precomp,0.000,0,0,0,false,full
UC2,label,DB3,1000000,7,encrypt,940.967,211450312,0,0,false,full
UC2,label,DB3,1000000,7,eval,4855.332,136247600,0,0,false,full
UC2,label,DB3,1000000,7,decrypt,2.678,9719696,1048576,1,true,full
UC2,std,DB3,1000000,8,setup,214.655,54546104,0,0,false,full
UC2,std,DB3,1000000,8,precomp,0.001,0,0,0,false,full
UC2,std,DB3,1000000,8,encrypt,783.892,137270304,0,0,false,full
UC2,std,DB3,1000000,8,eval,4189.397,136908248,0,0,false,full
UC2,std,DB3,1000000,8,decrypt,4.013,5910136,2097152,1,true,full
UC2,std_modsw,DB3,1000000,8,setup,214.582,60066096,0,0,false,full
UC2,std_modsw,DB3,1000000,8,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB3,1000000,8,encrypt,782.671,137270304,0,0,false,full
UC2,std_modsw,DB3,1000000,8,eval,4203.274,136908424,0,0,false,full
UC2,std_modsw,DB3,1000000,8,decrypt,6.779,25997000,1048576,1,true,full
UC2,label,DB3,1000000,8,setup,221.210,80545328,0,0,false,full
UC2,label,DB3,1000000,8,precomp,0.000,0,0,0,false,full
UC2,label,DB3,1000000,8,encrypt,937.995,201210728,0,0,false,full
UC2,label,DB3,1000000,8,eval,4860.633,218494864,0,0,false,full
UC2,label,DB3,1000000,8,decrypt,2.553,9719696,1048576,1,true,full
UC2,std,DB3,1000000,9,setup,216.559,80545216,0,0,false,full
UC2,std,DB3,1000000,9,precomp,0.000,0,0,0,false,full
UC2,std,DB3,1000000,9,encrypt,779.418,137270304,0,0,false,full
UC2,std,DB3,1000000,9,eval,4192.039,136908200,0,0,false,full
UC2,std,DB3,1000000,9,decrypt,4.027,5910136,2097152,1,true,full
UC2,std_modsw,DB3,1000000,9,setup,214.117,60066096,0,0,false,full
UC2,std_modsw,DB3,1000000,9,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB3,1000000,9,encrypt,782.697,137270304,0,0,false,full
UC2,std_modsw,DB3,1000000,9,eval,4193.653,136908248,0,0,false,full
UC2,std_modsw,DB3,1000000,9,decrypt,6.643,25997000,1048576,1,true,full
UC2,label,DB3,1000000,9,setup,217.269,54810256,0,0,false,full
UC2,label,DB3,1000000,9,precomp,0.000,0,0,0,false,full
UC2,label,DB3,1000000,9,encrypt,933.335,201210792,0,0,false,full
UC2,label,DB3,1000000,9,eval,4880.283,95115976,0,0,false,full
UC2,label,DB3,1000000,9,decrypt,2.863,9719696,1048576,1,true,full
UC2,std,DB3,1000000,10,setup,219.783,75824800,0,0,false,full
UC2,std,DB3,1000000,10,precomp,0.000,0,0,0,false,full
UC2,std,DB3,1000000,10,encrypt,784.226,137270304,0,0,false,full
UC2,std,DB3,1000000,10,eval,4198.687,136908248,0,0,false,full
UC2,std,DB3,1000000,10,decrypt,3.584,5910136,2097152,1,true,full
UC2,std_modsw,DB3,1000000,10,setup,215.170,54810048,0,0,false,full
UC2,std_modsw,DB3,1000000,10,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB3,1000000,10,encrypt,783.603,137270304,0,0,false,full
UC2,std_modsw,DB3,1000000,10,eval,4201.274,136908296,0,0,false,full
UC2,std_modsw,DB3,1000000,10,decrypt,6.621,25997000,1048576,1,true,full
UC2,label,DB3,1000000,10,setup,221.891,54545768,0,0,false,full
UC2,label,DB3,1000000,10,precomp,0.000,0,0,0,false,full
UC2,label,DB3,1000000,10,encrypt,989.768,201211144,0,0,false,full
UC2,label,DB3,1000000,10,eval,8343.629,177371416,0,0,false,full
UC2,label,DB3,1000000,10,decrypt,2.919,9719696,1048576,1,true,full
UC2,std,DB3,1000000,11,setup,230.538,78971392,0,0,false,full
UC2,std,DB3,1000000,11,precomp,0.000,0,0,0,false,full
UC2,std,DB3,1000000,11,encrypt,812.323,137270304,0,0,false,full
UC2,std,DB3,1000000,11,eval,4376.186,136908248,0,0,false,full
UC2,std,DB3,1000000,11,decrypt,3.886,5910136,2097152,1,true,full
UC2,std_modsw,DB3,1000000,11,setup,227.362,60066096,0,0,false,full
UC2,std_modsw,DB3,1000000,11,precomp,0.000,0,0,0,false,full
UC2,std_modsw,DB3,1000000,11,encrypt,819.771,137270304,0,0,false,full
UC2,std_modsw,DB3,1000000,11,eval,4372.821,136908200,0,0,false,full
UC2,std_modsw,DB3,1000000,11,decrypt,5.639,25997000,1048576,1,true,full
UC2,label,DB3,1000000,11,setup,227.650,75824800,0,0,false,full
UC2,label,DB3,1000000,11,precomp,0.000,0,0,0,false,full
